peakId,B_plate1_run1_10302020,B_plate1_run2_10302020,B_plate1_run3_10302020,B_plate2_run1_10302020,B_plate2_run2_10302020,B_plate2_run3_10302020,B_plate3_run1_10302020,B_plate3_run2_10302020,B_plate3_run3_10302020,L_plate1_run1_10302020,L_plate1_run2_10302020,L_plate1_run3_10302020,L_plate2_run1_10302020,L_plate2_run2_10302020,L_plate2_run3_10302020,L_plate3_run1_10302020,L_plate3_run2_10302020,L_plate3_run3_10302020,M_plate1_run1_10302020,M_plate1_run2_10302020,M_plate1_run3_10302020,M_plate2_run1_10302020,M_plate2_run2_10302020,M_plate2_run3_10302020,M_plate3_run1_10302020,M_plate3_run2_10302020,M_plate3_run3_10302020,P_plate1_run1_10302020,P_plate1_run2_10302020,P_plate1_run3_10302020,P_plate2_run1_10302020,P_plate2_run2_10302020,P_plate2_run3_10302020,P_plate3_run1_10302020,P_plate3_run2_10302020,P_plate3_run3_10302020
14.48,2866100.765333332,2728936.6213333383,3518161.5120000015,2713163.1886666543,3274689.715950342,3341234.647390073,2826824.241985812,3724444.568000003,3528647.5726028304,2146143.735702118,2187765.4646382723,2382600.549156008,2428130.203127659,2932134.336000001,2778939.932212762,2989361.105730489,4129054.8865390006,3997345.0213333145,2820438.2846809137,3771138.801588656,3515243.427411327,2173697.5052766483,2808984.17371632,2966610.1840000157,3009561.338666694,3892433.9007661003,4061553.4214326385,3291228.269680831,4849939.730666647,5149372.485333289,3307168.395765933,3335369.1539006885,3764057.1732623847,3118631.9951276616,3179754.4627304915,4120965.055120537
14.66,1421634.147836881,1450122.4263191498,1895555.8046950314,1317965.3365957614,1773966.641687988,1909470.1590922347,1334960.0436666752,1910550.2249361712,1816905.4936737975,1624411.785461032,1679445.4392978936,2271879.689815594,1418476.0897589037,1817157.162226953,1823747.736099335,1705184.007177316,2458226.1168794795,2450880.787702124,945777.9641985872,1078786.792588659,1291081.0270212735,905805.4496170292,1277238.0047943383,1412173.4885461004,963947.6714326228,1306460.877964539,1420291.4927375861,1357170.079404252,1818049.2729787298,2177593.8885248196,1546558.2462411367,1653290.3768510649,1985359.7840567369,1571777.8214397384,1722807.603177361,2306786.042503533
14.75,10581355.160808792,9949315.130127897,13297171.679135125,9269766.717744835,12292821.282276757,12674886.180319263,9248662.249837112,12842754.370844288,11603373.536283698,10504939.875801573,10908394.81794327,13442298.334340818,9388939.727503603,11926399.297035662,11338012.336028328,7677298.510992999,11070725.636070888,10741769.858865492,5287697.888503552,5756501.086695138,6944332.26104975,5487037.190666694,7548490.131382969,7800611.032780319,5900812.609475285,7874775.378227166,8015154.531858346,9860767.635716552,12993074.53605003,15177955.441957895,10606556.24796465,11428266.273326362,12367058.078454187,11134395.406482274,11869355.03729074,16047675.03326293
14.82,14494828.598354878,4242711.884553309,2362656.09624825,10709862.263574634,4444145.4654113,2228847.67570211,6060819.818241191,2720628.3760071546,1575211.3300709128,14754927.748595867,6185691.29136165,3748642.984198696,8017825.185085091,3187172.6099858927,1881776.5583546003,5127064.621390135,2814475.5134184277,1955911.6274184545,12327571.997723423,3727195.901631231,1562897.7459574656,5363596.249645335,1787339.8242553272,1108854.3597021268,2132741.7225673944,1176087.8398723518,1094918.8579007178,16194704.372425914,7375611.02195758,3406910.9842553386,10624811.876042617,4317063.267900755,2708539.700042606,7154824.002780106,2614220.9783333135,2017738.542936191
14.87,1099693.4875460928,989945.1440000063,1297632.447843959,980570.5248510599,1258314.704021257,1296857.132397142,962114.1759999917,1327529.8581773015,1265527.4886028199,1212354.5860992877,1161714.9832623948,1540863.9452765665,1045505.6035531806,1035393.2133333354,1279412.9877801137,1038330.9051631144,1547753.72084396,1541439.5897943182,525443.7595602837,508416.3573333343,590400.911262414,450266.777347518,626134.3985815602,650838.1291914926,467284.4104468105,635815.6421418459,671903.6400000013,1456531.5879716314,1734630.025907795,2066967.7775106018,1349775.3200000108,1406999.733333328,1652266.6587021148,1371370.277730482,1450791.4128297514,1926792.1565602412
14.93,2162314.653077995,2171585.105141868,2922096.121503511,1996415.287077978,2671363.4170212243,2927702.6586666577,1969875.9037446568,2800409.722638299,2897834.055999976,3083709.31733327,3240405.3890142217,4184602.0719999797,2441956.373333282,2538354.136156056,3205738.0399999763,2323062.1056524483,3368957.3733333074,3422126.6816028357,863268.5783262345,941765.9905106301,1178336.129333331,728170.8864397118,1044068.4722553095,1136528.5605106333,754831.9764609899,1044980.2719999978,1139311.3835815652,2538537.4773333147,3597240.455319106,4390439.582404254,2824654.5221418845,3177542.8713192013,3672805.5045035635,2851952.868510623,3216630.637333284,4385888.524113461
14.99,5315750.450134752,5579880.821333462,7490205.658666622,4840349.844085084,6674983.008113445,7186364.918191513,5441642.2453333,7742385.716127842,7526567.448148914,7127747.169744672,7796300.453603206,10114647.626425443,6310991.943283736,6755787.048000156,8450570.99665255,2776357.346333322,4138771.2101560533,4207634.549333379,772301.4689787235,933994.6810567372,1230922.8436453918,695193.5186666695,1027733.435574468,1132818.0225106366,730719.5746808515,1026314.6557021304,1115371.5093333374,11103646.754858166,16447440.094467893,19950358.339290563,12273833.185801856,14020467.333333801,16541561.076850854,13584181.41636252,15587228.566106549,20819006.193815455
15.18,16793425.81872274,16443795.308738066,21991513.057084493,15099375.889701622,21418446.3025313,25033782.773050185,12783168.659722935,20599235.673120443,22842146.482666206,11955872.170666238,13215058.164212514,15692462.79489325,10061233.50360261,11381444.89933368,15137798.952737477,5631210.232893497,10947900.946042422,13121242.691588543,20341913.491141785,20903056.279573776,24640418.865957186,15149886.02669493,20242145.44507038,21143285.94097139,14569648.333559824,19091354.83776589,19292020.394872304,8829898.02195717,15790391.065021066,19704191.12618416,11764705.725234305,13992723.959106827,18836594.955063824,12643868.244198468,15669449.454581346,22689943.920630656
15.26,811619.9627801456,747074.5680000006,1034643.8975177348,738587.3070070937,952144.447836883,1066270.0446666689,706257.7893333394,1053015.0266879469,1057814.0880567397,859971.1099219914,814897.2733900707,1131032.9171773065,770376.9471560306,769987.1920000005,987113.6003546097,997973.8891631328,1453173.7007092184,1450217.47134044,613237.9618723398,646334.1360000015,827578.8222269507,529797.3892482268,751456.4632836881,828082.4800000036,559148.8586666672,784162.782524824,856837.2693333327,839320.78740426,962476.6926950421,1160879.3107021346,892870.6053333341,910424.08,1113778.976574474,890772.6395602827,902102.7550354633,1258476.3188227003
15.33,1239588.4080851115,1201870.7529219873,1614825.5146666886,1149452.1186595839,1506609.9114042746,1644747.9331347502,1115537.931120587,1615023.8974326383,1538875.5316666847,1273054.4000354805,1280424.617999998,1758261.4913971908,1140351.572411354,1156139.183737588,1435398.300234047,1423557.6166028655,2125046.189283695,2161203.644886559,884725.1818439709,1014705.242581573,1227426.6913049775,778001.0672340418,1102767.8792766074,1188334.7096170266,794132.814212769,1092816.1034326225,1148983.006957453,1226207.2726312228,1502091.5843546176,1839867.9078581869,1169645.5575602844,1218655.3367801427,1530209.3989149008,1182386.2406241125,1287157.5624397204,1765184.4420142043
15.37,757049.895999998,830676.2799999929,922020.2879999942,778855.9439574399,1004320.6211276439,947258.0312765852,759470.409304957,952849.29599999,722161.6668510599,707690.6574113452,752715.1413758778,952147.8918581498,678599.0213404219,663522.4319999978,690361.6426595693,826248.3131347442,1132918.1801914782,990831.4293333265,695518.2170212739,726781.3202836798,739262.3657092104,625198.1035460966,804727.9010212674,770121.301333327,609559.4133333294,772638.1019716294,698212.0139645368,619161.8754751785,908291.4666666612,983078.3359999922,686556.972432627,740249.0292624172,807398.1416099297,770756.4028368762,795165.5891276489,1015679.0679999903
15.46,2426056.4453333626,2435014.1225035368,3012867.7279432807,2180460.3866666914,2794276.896269524,2972552.914404219,2322332.4588865493,3224572.623999983,2991290.706666663,3103869.0504114013,3220231.513241069,4112689.9209220544,2914768.322950376,3017855.680269445,3594489.9253332536,1576706.8074893681,2369180.2373333275,2376862.293333325,1578172.8853333248,1733772.83843974,2044580.3919999956,1174381.342574461,1588003.229333343,1688445.857914908,1140179.713007101,1506957.0334042457,1608584.8608227032,2765463.5261277067,3744299.994666721,4455437.7093333285,2854207.8456311673,3054406.118375834,3562782.0106666544,3217707.3369999505,3505503.4556311583,4602112.001319205
15.56,56078480.366304904,54343171.928959206,67212824.65032719,49061558.36632599,58720445.05866643,58686553.13600024,49193748.37089362,61877919.87680979,58655996.16266609,49094431.989333406,47590568.02666708,58969740.17066628,38127577.920000255,36597546.88001551,41704621.11200012,36087542.795234255,47584925.86133358,44534218.55618401,30974279.15466712,31483618.519021187,36481581.565560065,25018633.78666719,31917168.407999583,31751809.017318796,25879043.1239291,31068856.13866772,30434021.343772687,51794105.33333399,67581674.58344807,80474516.74720685,43497566.355008826,44380311.063114636,46748415.11200149,48360545.05758908,49362120.514666885,62561632.80614186
15.7,1415182.7306666507,1145734.1530354593,1280313.6978794292,1071244.7279999922,1400904.80848226,1534861.3548368688,1046915.0551489318,1567148.3519999986,1635059.111999991,1292564.1584397098,1141950.4513191397,1566364.7161560259,1056263.601014176,1075488.8967588632,1357545.6453333187,1848681.5712624248,2754949.1839999463,2810469.050666665,1135102.698666657,1169846.040354597,1485056.8026666585,825649.6678865172,1146777.0053333251,1235706.6263687913,942562.2615177301,1300267.1233900662,1398637.511971632,1919118.9255247917,1429962.7439999925,1738128.2533333253,1150233.8598297834,1153835.6710354565,1437286.700120562,1147118.5507375805,1215568.2090496328,1714757.4670354566
15.85,1436247.9587588345,1442760.1813332965,1562769.0959999976,1236727.9663687737,1557803.1629503581,1691999.111319167,1422435.4773333163,2014616.6335744269,1972756.492333363,2143423.308404237,2173812.4721205826,2861259.2975105937,2044950.5005745052,2059721.015999928,2480289.843964603,934347.7917021194,1398625.3003475282,1443025.050666668,1074337.6410780086,1210867.8293333272,1484153.0962836675,799644.3868652504,1093706.6207233947,1173990.8026666546,805435.738666665,1070299.1032623993,1110256.799999992,1916530.0264042022,2487102.1439999673,2910174.866978652,1821454.6159999382,1886439.3745106156,2223314.7862198153,2078775.7733403787,2226559.8981206287,2890633.921347462
15.97,732549.3252978717,1128012.760702129,1196238.04495037,680390.3172198578,908783.8992907897,1226640.218092213,719173.7140496518,1715608.699985817,1906423.8064539651,794322.4289929103,857874.9771702117,1254869.6758723427,840047.058212773,2743487.1345531903,4375817.8826667275,846631.7672056789,1452158.9840567533,1516685.7185390103,651476.0980425528,1369521.5541134975,1670903.3769929435,683175.5852978714,2372750.4873050265,2941440.248539089,592699.9179929083,915526.6134680854,1118978.8154184415,783100.7109645373,1094762.976709225,1367611.4419858253,896031.5298156021,1776931.5399716345,2360720.7209503637,722355.4708510633,852524.4388085188,1304173.615858157
16.06,2892265.922666693,4417169.993886314,5407705.596234066,2858511.1786666797,4046366.4281064244,5927009.701333238,3267634.9263687925,5349282.149333175,5737907.429333184,1999334.106666645,3079884.1330069765,4664880.141333306,2097043.690666664,2771034.8196949083,3784318.413333202,2908729.0510922186,4921607.085333235,5176833.515007075,2543437.7333332477,4927624.274468124,7223260.053333158,2912141.1592055364,5227724.714666721,6341272.359602869,3807556.5631915224,5883791.525333193,6931336.200886457,2109321.559999985,5383611.133219888,7136892.319092249,2113017.6693546036,2995199.060624014,3920477.7146665654,2901540.7206949517,3845506.6533332746,5382879.344177297
16.09,2910348.728652494,3843344.8879999993,4757712.767999915,3133507.273234013,3519771.3131204993,5411041.798694971,3270318.719999971,5240345.242340275,5566607.998084918,2971413.4300708626,3574971.079290732,5649485.991900576,2816146.064212725,3112540.565333233,4405599.020737401,3260463.654680834,5388600.538510434,6170638.53837549,3107414.7314184033,5070606.367999823,7901941.78068052,3060830.2388652004,5706159.003623912,7324616.762666336,3643807.0159999104,6618405.951198328,9183305.0053331,2069450.6060283743,4397481.936560377,5655619.662425508,2819486.7893333104,3501148.3573331926,4765536.8630777225,3048970.8505247626,3638013.0225247405,5218672.658489293
16.13,8968660.996425997,8871218.236085143,9491232.055262432,8408298.149121175,8505631.702291332,10584768.09168836,8116416.028993025,10335430.207900543,9912660.47167421,10019653.741000554,10516907.886922516,12957665.857454376,8926867.687454259,8849290.150950294,10172916.516382912,13815318.366894487,19116534.853475463,18834814.76385742,3985578.083148875,4070212.6647376777,4380486.618652411,3525916.3481418197,4057015.815368795,3907127.267127577,3413280.628113531,3886350.0999219595,3953311.459241183,8436413.525518253,12685924.338412203,14032791.427298684,10592955.383376531,11211158.49675168,12376617.308070533,10479329.376411771,11085530.373603003,13867559.78634804
16.2,1358971.6933333466,1292670.753219844,1579473.666666621,1175053.0133333437,1306724.162042551,1989474.7230921742,1202404.8717446618,1815174.8106666289,1926939.4575389442,1122229.479007091,1065413.4613475234,1583146.5828013706,1149186.3513971956,1161179.2945389927,1506693.885241097,1294535.1082269344,1996726.2767872356,2035117.8666666076,1084348.8880993484,1127883.031773069,1435852.7119999435,1044178.1401135263,1449662.4602127105,1532513.4079999211,997941.6373333507,1337683.7200708715,1420942.072120555,1813371.9153971695,1357453.6053333455,1706882.6826666573,1107312.7186879592,1098568.9245673586,1528909.7365247852,1190312.7962411405,1302379.0959858238,1789243.823290708
16.24,6654964.863376609,6891653.512773432,7834741.313234478,6183169.516915461,6675978.096730876,9129368.541078053,5734451.3920005,8030557.5216176,8209917.616915084,2643840.902298103,2853554.3783263913,3854562.7757306914,2358159.107815808,2487172.3043972366,3180310.161205665,2890392.640000207,4316003.201078118,4332292.47128383,479875.6031772992,538772.8399999908,749327.5586666649,465318.5442836831,697835.7281276493,791205.9541276592,483028.4649219744,710373.3312056739,802609.1520000071,3140946.232837178,4540386.997574948,5445284.85234072,2193834.1440001004,2433557.2853334253,2949515.9990568375,2395913.7200001436,2663618.940737668,3534907.2480001342
16.32,3518451.370666995,3334721.8470214643,3722678.426397429,3175743.8080003476,3271528.9526526923,4373621.884454149,2880130.4497661944,4016460.8160001165,4007629.346666773,1671076.0159717628,1676093.979170296,2246028.347631311,1454030.5042838,1463115.2882695522,1835456.6666667075,1647151.6983830722,2426738.4746667333,2439456.1251064492,420316.1973333335,450652.7795886485,607618.6186666649,362020.6670496446,541152.6959999969,595092.673404252,384371.77279432147,561101.287999999,614770.222269501,1871441.1706668106,2537052.0440002047,2868397.5573334764,1408188.5168794796,1459183.8375035943,1779906.8986666924,1430558.3885887326,1571796.125971689,2080401.9356738497
16.46,1945551.6800000295,4458820.063999991,4213549.539113542,3705649.5624894695,4097417.7858725297,4595076.660751874,4253518.670304864,4968188.322666415,4152694.644396961,3110482.1238013743,4959023.676120622,6341155.028184105,3482334.360283878,3589731.1013333597,3826070.342780179,4625652.237503527,5607789.2959859315,4996543.717333112,3272265.556723584,3870206.0786454696,4396996.5357234245,3576542.81857475,4029719.580815556,3878455.1309006326,3484519.5794327804,3833505.5969147515,3501674.7074326132,1401148.6773616904,3560652.5200000564,3759569.547773077,2804156.5704681766,3194398.842425521,3670199.1872055796,3545577.39015597,3300499.09611354,3666496.993659426
16.53,2288074.9037021077,2925532.926553145,3211847.1221275884,2980514.535375814,2821887.198226904,3515637.9129361506,2774564.0080992393,3425254.2972694403,3131273.0426098784,3340118.32046803,3407892.1527659683,4490367.286623937,2556387.708163073,2370527.2834254815,2828422.5611914396,2813755.3250070005,3539920.9566524387,3284173.5225105598,2955542.859205674,2816940.2309644795,3599370.281361603,2551580.5952340197,3145415.3037516624,3584962.0657020207,2396820.004241094,3016935.146631131,3352873.5753262225,1507595.1341205535,2372165.1793900277,2663871.4821843607,2525526.7600000063,2472277.317687919,2882515.1932907165,2624403.190496461,2430476.5281772558,3004019.992226871
16.66,2251919.0288084988,2290254.2000567205,2825733.8296028334,2147026.83831205,2141294.474397141,2910762.432000005,2056532.9815886428,2871557.0372056738,2638181.9440000076,2475939.0346666486,2465644.7093333215,3545124.5728936126,1982676.1329716186,1943240.4559361662,2333877.332964542,2160818.362141839,3156675.7701702057,3073936.1482765963,2360133.3228864865,2376897.44741837,2319803.5306950277,1877323.3451914568,2551651.911163083,2546552.3159006876,1838458.588914848,2358227.8407659377,2393565.287737548,1748191.3450567187,2279085.4561418076,2775383.3149503083,2048117.6816028198,2056069.304127647,2569991.4259149022,2031983.2975319056,2103740.5476666507,2761629.907418447
16.79,5871779.740099836,7583251.147795108,8849104.06922044,8612954.370695919,7578106.749816355,9359472.943638861,7729825.4155750815,8429927.167801933,7524366.449269972,29390145.865873218,32704759.761547636,35458651.181418926,22612629.543531768,21915898.189249128,24082373.332567487,25918147.143901065,33904463.20031169,32402893.44539102,35821264.603120245,37687964.72631075,37845967.54100008,53728273.67367187,68828073.25114793,66196214.442240395,53793883.03077714,67422161.63924922,68148799.90887998,7115413.712241448,9196106.280454034,10654422.58858185,12751956.40746136,11257134.201716833,12650865.884348098,11375987.001163498,10257462.040468434,13021417.907007577
16.85,55713585.99445286,53254891.568736896,71398871.12168474,54061472.21812704,51326363.37306328,68169408.18674876,44564670.6390484,59732214.593276955,55283829.27904812,68959464.17486477,66851784.33427025,73298711.54579918,43840964.27812803,42589391.16892068,52190428.91875179,41962567.16460177,58404075.11677995,57629521.87333267,63783877.10795811,59000078.54690748,62896808.599039875,46821917.29948251,61782348.6299913,69371375.05464333,42803860.135347545,56063615.872369036,60025494.497474454,36528058.305317335,42424330.9516021,54678655.335218295,48585034.20761732,50405762.64018268,56630251.756408416,46017004.70749688,48414031.261844166,63993704.04433758
16.9,18025035.142637473,14138663.706396757,19281468.249730237,16589489.138694704,13285892.601049304,16466934.813687742,12160562.426028226,14495034.821375716,12723591.072113525,38563968.30714857,40767392.631999955,41993856.68392938,23513373.278893568,22078250.42418493,28061864.864455294,24158944.606326435,32168897.077901646,31172660.37157516,41891971.087935515,39577653.43533217,39965441.55346857,45996166.8293325,61257676.20685789,64584482.362135485,44235468.037628904,57286915.85600752,59342457.65696297,11289405.503971595,12172317.259503491,14526515.581659716,16042333.972538749,14807931.685092287,15561314.947390446,15184932.137560295,14029281.383177508,17996400.048993208
16.95,18258185.814496223,16800214.067517135,24463996.624836948,15490464.605943067,14982250.066836901,20231129.50638271,11998134.35382972,16568704.816404022,15168323.491914812,23321150.92337595,25047390.256624028,28958563.79119148,15412183.499460956,15464008.746354362,20568595.16784423,12406882.831801401,18153841.68058157,18061108.099517696,18003415.383510713,16258365.554070951,16307232.433474911,14384883.362411594,19834772.471922107,20157367.00610643,13316584.823716491,17294632.63638998,18398100.39858158,14711747.369900446,17638146.70944664,23220894.510624014,14502140.856354367,15108469.556694807,16633200.649149057,15531835.46870898,16528856.756581489,22222124.167475108
17.07,392285397.5695908,397705276.07822496,442540648.6066167,378337935.93314594,395307970.7967935,430923583.10637206,382101289.63952243,419884374.2665268,427507819.73381376,375256916.1900525,401307581.17362666,413522547.3605822,341371728.7505878,363319618.8612905,394849159.63743097,349302626.40161395,404196093.7891786,414993888.20926213,365860656.3469857,400498021.5195964,407880553.5133681,386325888.74737793,422335258.410364,426582722.0626444,402375534.69558465,418504516.7188484,435651647.62668467,304537642.10244095,342035831.33572984,391100533.2095655,320849964.82573986,356302772.14951867,356815731.60559016,339153798.0997527,366629354.7334334,405951533.32840985
17.18,129253527.0906605,129023443.21469311,185929797.81475902,102451473.75733241,136870598.77544773,187430077.09410563,108617626.81681477,176989060.81332853,186280616.76531973,97084874.60844925,141833842.41464373,169797938.2022676,89012286.24267094,119769320.33651434,162839879.072003,92686202.2264056,160182773.60533524,171023227.04546463,121390164.35465875,152260429.31510177,175552942.09332728,118321190.26044741,181514419.38666025,193204485.17880043,128960814.70987037,186219463.49332663,200186272.63173172,115387577.5893308,122101657.9541766,180686459.31466645,95886857.7622183,132033594.05059722,160159251.76000538,104298593.06655774,149695434.5759942,193928145.18108556
17.27,178864089.70972216,175738017.37424934,211848765.33216766,167050902.28360373,175562031.9814504,213721877.36010662,161915452.37348992,202759598.2601195,208632971.59667218,170071654.66314742,194128176.88541967,207017618.90601277,142875503.9119373,149385220.07891828,181285662.89912674,148168598.27063775,193114979.4121081,196471990.09103206,161758236.9124858,176731379.71317428,182862534.29200932,170095136.50700176,208940755.49326295,210885752.487167,171651078.6011166,206354272.9039913,211438078.44260713,114805161.7711216,126421469.38055523,163934371.80494127,128366865.26249342,136732453.4609841,160593770.56528187,139546522.48492512,149637178.96754193,188862347.93912292
17.31,38621279.45600008,35298489.36893685,49194359.29333285,33038824.191999916,35023634.372551605,47541825.83970801,32076269.387426175,46078463.78933178,45480823.63825387,37730883.33483731,47507336.20455901,49628193.98150163,28596571.583090693,28438350.034978177,35602988.55710263,26529567.958694898,39617672.91159957,38974055.31199772,24528192.429723337,27251513.97463028,27987830.191999268,24524184.21946093,35387341.97268739,34910199.853333354,23941999.970667206,32274359.20136027,33503675.936850168,29582236.824424546,33930525.74133276,44812023.045331195,32509699.19706362,34882547.73263695,37984158.6666645,35021792.44289203,38889407.44725927,52017782.16148853
17.46,12244594.028979013,11990802.10062458,16391671.373731188,10874277.850156626,11292855.822305225,15640624.673093239,11980667.634440206,17120795.229199115,17179157.453447748,14569996.771823183,17320607.40885173,20089934.53390845,10945590.252958149,11191447.601227326,13882642.499859003,12450713.598979514,18592210.381547432,18801320.588936616,10125758.745028766,11485943.057248468,11843657.349901278,10526868.431816163,15133762.809561154,16256379.556362437,9916905.36845408,13628102.561220499,14497519.841092793,10092863.59515641,11979112.118872996,16263545.92000766,11431232.47663141,12361288.841645757,13855197.542893806,14464643.4062277,15768175.375164092,21511876.112518568
17.53,3806344.9955886896,3816095.0697161625,5474605.317347291,3173353.836056742,3436947.8559999983,4912087.466666642,2707755.6501134,4763824.344460805,4533688.591999921,3760142.383999978,4590697.575999966,5553326.170666584,2960924.181333315,4375563.103035236,6105646.8426665235,2772731.981872299,4564837.370666555,4457994.374113335,3121623.1306666783,4000843.7696879846,4078309.3194324574,2388120.5840000235,4475279.293333255,5075276.717971441,2072000.8765815815,2878587.429333277,3031904.029900705,2986697.1093332954,3178145.818106366,4610107.118510591,3403150.047489347,4355223.642666444,5320702.901332981,2972058.6395886065,3454235.898666574,4644349.091574378
17.59,33294671.90791314,30632143.777663555,47489120.61001225,24992246.83601178,29453668.09503406,44522275.407034226,23179377.44323174,37815313.42410982,41049335.85758624,25994760.356160495,31940255.61863024,38431304.35950098,21495415.351800926,25450155.251402374,33854085.28075101,19418252.904891763,33227925.70218362,34991004.02200506,26922998.969006367,32622139.9104307,36757419.259940445,23475123.295375075,36735284.24225188,40629977.71029408,22026238.898658294,32255614.58550082,34603809.48919642,23014964.055855986,26007785.97133865,40882513.473032564,22244090.974225633,28520392.823671196,36224736.04858622,21497130.033884548,28277759.353949554,41092427.8729619
17.72,3214667.9316029153,1838413.8266666746,2673100.353092203,2294900.5526383505,1807932.4435461233,2557872.5067305113,1612090.9333333385,2392022.517645385,2237916.4750780202,3807764.143290877,2600368.521524835,3006578.304070915,1879701.9528652753,1574747.7226666668,1957316.180021287,1576859.3871063998,2468217.935354612,2521703.9237446794,1811609.3449929422,1436855.024000012,1482744.6924042553,1024981.0266595633,1464469.6629574453,1726036.337567376,937016.7144964539,1415918.1634468006,1593257.7093333418,13733156.631007895,1790353.0223546391,2318455.527163163,7092309.549333392,2102799.576000023,2441785.9784964547,2311761.4312411873,1967502.093886551,2752757.8881844184
17.82,29709147.063094757,19298071.717334382,24318230.770667322,22134445.260242864,17399673.084539853,22795188.412517846,16388928.985603228,19371033.780766793,18879590.165305186,38380794.14334242,34631691.160796456,33898657.09461307,27151508.582441736,24203831.68533508,28819554.83915055,20782832.492413323,27895271.31933483,27392492.616001938,13119228.578653248,9356850.737872498,8091375.77934766,9985774.933886996,9420237.67507828,8899004.232212871,7850972.442666747,7523624.282049644,7187590.828013979,27246019.421534773,27484978.461335823,33976151.351555765,22146184.912341125,20162149.240810074,20469945.567377396,25210019.89820045,24760703.100725155,32981539.493193973
17.89,28087371.767890226,30287272.176470287,53016225.53812566,18590244.814449016,29342652.57333653,49240668.44000219,17156368.65056915,36098419.71613786,42898126.9521574,18321025.89066816,27446223.80266876,34716742.682669334,17710840.442668993,27140061.812448498,40323240.73438492,15608082.23466815,33645554.16385973,38057814.760924086,21705822.108512618,33691501.39383397,43472621.02752099,18526108.650668506,37406816.58358514,45148930.51420889,17659499.781860225,32907847.522023868,37644338.55002326,23631802.360513903,30055039.794124234,55490010.52472974,19819450.127462417,37138582.79944915,45401161.23947818,18393583.25066803,31133732.272002563,48822862.75466989
18.02,3367266.570453885,3370733.449184295,4541624.781262436,2975669.6936737476,3139728.681212736,4608519.479645342,2679959.4103120565,4288267.333042436,4398106.080000054,3579969.935999975,3732657.50553186,4315577.166879446,2890651.566645324,3117415.2364821937,4152553.645241045,2703225.5395956873,4521173.660680765,4806099.854191401,2179184.829106326,2504185.540219833,3352273.9628368835,1599857.089077978,2465098.801347514,2928182.599375818,1459847.2585389987,2224868.6986666108,2524058.105503547,3638969.2631134307,3977316.6371347285,5926754.807092164,3826249.3621063353,4971025.309106219,4168703.327510547,3428627.494694896,4057204.700035327,5869125.093361601
18.15,12011466.041382214,10879800.803375583,12616363.836588323,10213979.97598576,10689479.263999512,15151872.808000203,10496467.79056015,15232767.518950198,15203145.077829918,10531775.639999835,10249506.20260262,11263955.37333359,10617219.853333227,10875083.197489234,13856898.086610232,10711842.002666704,16271589.639503688,16403508.660113657,12537689.990311323,13518435.854907077,17486939.998907916,13288372.519999348,18894671.47234034,19730840.050142147,13753407.939396152,18509425.258666575,19324953.779785804,15574462.085332317,11376799.705929007,16127248.404481767,10017853.961559607,13086699.45174457,10578027.757333348,10789571.477332978,11866999.962666746,16372843.346667228
18.23,1330398.438985808,1411003.294234028,1724096.2838297656,1219319.1727588605,1398888.5689645149,2209448.1568368855,1171094.1089006995,2007105.4057872137,2135387.7970780125,1486194.6918865126,1603276.6066666632,1975803.9429503472,1192158.9952482202,1293707.7719928941,1808885.67174468,1213247.7087659447,2124325.556723394,2334148.5735602677,1020106.2592056666,1267206.5603120285,1945190.8393333186,880147.2628085046,1509292.542397148,1795687.6127801193,906049.9001843747,1514111.7339574283,1877740.3528509876,1444827.1292482058,1553111.101673715,2380058.527432525,1497640.1476879173,2076811.6816595504,1786091.3529787073,1393060.5992623982,1738655.8212623952,2643455.7839006833
18.31,4568277.024340454,6657660.775943182,7985483.916949982,4786165.275999836,6450727.887453762,9230938.486992462,5470376.412311839,8880126.32707059,9256398.917730076,3570002.729836818,6035242.137815246,6807734.396588429,3897194.519389992,4982325.593177149,6407779.124552795,4799831.802382723,8127020.253573989,8502860.897545656,3039216.6083332985,5322100.8104396,7353134.379687649,4549495.614666605,7739109.454396633,8109073.8381554615,5597021.038482285,8380120.738666263,9209693.55508466,2693308.3893334046,5932375.8523618495,8456528.185985941,4381449.421056883,7982455.9518866185,6407850.231574411,5880323.361815792,7321529.181340381,10390848.290971551
18.4,2099976.7515602824,2162809.9517588606,2359242.6311773,2046001.3788014199,2087883.0141773145,2922707.134439711,1879305.1078439725,2835148.6331205564,2691376.733971627,2576804.843205678,2652258.856141855,2952715.3892907714,2101721.2032695184,2037478.6530283669,2518162.7328936323,1873657.2377872404,2869218.770872355,2888041.0982553223,1445613.2248085071,1594591.3589219972,2029911.837503549,1192509.224028369,1668930.4316028394,1519549.9593191606,1182228.5983404338,1624994.675078017,1734649.4377730212,2145764.7658085143,2414062.221134774,3221240.768120611,2660343.1142624104,3360152.97859574,2556925.666453879,2428546.6340567544,2638439.9340354865,3627898.2986099008
